"HEAD","WDEPTH","MANHOLE_FLOW","Points:0","Points:1","Points:2"
77.41063955356,0.0008717175621484,0,564663.8433,5777906.2802,77.409767836
77.94567012143,0.002049235434924,0,564665.1644,5777985.8484,77.943620886
83.72074972983,0.0006333028346859,0,564704.591,5777997.556,83.720116427
83.9528656565,0.0009687014971007,0,564712.085,5777985.685,83.951896955
84.7673618008,0.0006529027959488,0,564742.88,5777995.212,84.766708898
84.67386048884,0.001023303844519,0,564738.076,5778011.314,84.672837185
84.71196820583,0.01641333382634,0,564720.812,5778006.205,84.695554872
84.94621406,0.0008905949983102,0,564713.0932,5778031.059,84.945323465
84.7944764605,0.0006046555038921,0,564731.739,5778035.323,84.793871805
85.35766450735,0.001991696349506,0,564724.245,5778062.246,85.355672811
85.69710930288,0.0008967038839671,0,564710.4845,5778058.586,85.696212599
85.9506702718,0.00631747980006,0,564706.374,5778072.938,85.944352792
85.88743617387,0.03724735986793,0,564695.583,5778069.846,85.850188814
85.49809760315,0.001179914148608,0,564700.135,5778053.957,85.496917689
85.55188726079,0.0006478797876923,0,564713.6497,5778057.8498,85.551239381
85.37333292278,0.0007038137781734,0,564717.889,5778042.472,85.372629109
84.07632638771,0.1441953237121,0,564689.4345,5778033.4336,83.932131064
85.38545816619,0.001532189192289,0,564686.789,5778042.837,85.383925977
85.3453214863,0.1513073622965,0,564684.084,5778042.1,85.194014124
86.45967231716,0.000457584163911,0,564673.783,5778089.6318,86.459214733
85.83430985985,0.001062631845585,0,564687.533,5778090.588,85.833247228
85.65281767581,0.02718744181487,0,564687.265,5778095.914,85.625630234
86.01906019681,0.0003741838099103,0,564721.156,5778106.956,86.018686013
85.22728526752,0.0006353575169413,0,564762.243,5778115.952,85.22664991
84.8082943047,0.0005455746976253,0,564775.271,5778113.635,84.80774873
84.47578273337,0.005279621366597,0,564789.223,5778119.097,84.470503112
84.82403816827,0.01807731326736,0,564784.0902,5778130.226,84.805960855
84.88500817932,0.03766431432295,0,564775.897,5778126.91,84.847343865
84.88928733218,0.07487427018017,0,564777.733,5778122.895,84.814413062
85.18996016984,0.006789543840455,0,564762.3525,5778123.9042,85.183170626
85.71177577525,0.001481438248405,0,564751.124,5778121.886,85.710294337
86.09729201199,0.00046121799015,0,564748.112,5778132.414,86.096830794
85.88846955714,0.002606480143214,0,564752.7654,5778133.8756,85.885863077
86.05049995429,0.005546678292646,0,564750.86,5778140.4604,86.044953276
86.56228136536,0.001269261358303,0,564740.349,5778136.885,86.561012104
85.95809820871,0.06634802571139,0,564745.17,5778121.065,85.891750183
85.93332098304,0.0645158140368,0,564731.554,5778118.582,85.868805169
86.0154716019,0.01568443090461,0,564717.135,5778114.673,85.999787171
87.58318528388,0.0005852938770232,0,564702.616,5778142.858,87.58259999
87.76315277996,0.000509596958409,0,564696.188,5778139.364,87.762643183
86.80126873185,0.2352842168463,0,564708.251,5778116.615,86.565984515
87.47882290598,0.001095666983645,0,564678.134,5778107.047,87.477727239
86.70702544303,0.1530308370291,0,564681.824,5778096.287,86.553994606
86.14831641648,0.0007256134777407,0,564663.815,5778095.685,86.147590803
84.69212628588,0.0008955828821087,0,564664.084,5778090.126,84.691230703
83.34733154669,0.01226390769122,0,564648.752,5778088.494,83.335067639
83.70654015397,0.001745437966605,0,564642.383,5778156.164,83.704794716
84.80497886867,0.0009923246657451,0,564664.736,5778168.672,84.803986544
85.30734274311,0.02000073510639,0,564658.3424,5778180.6371,85.287342008
85.4484125712,0.0005710602040523,0,564660.5936,5778182.7605,85.447841511
84.92686482187,0.006338607867676,0,564746.683,5778210.468,84.920526214
84.78737117761,0.0009720126148949,0,564748.202,5778205.704,84.786399165
84.60942754295,0.0004970929502406,0,564762.863,5778208.488,84.60893045
84.80078116075,0.0002909757484417,0,564760.707,5778214.959,84.800490185
84.67433323813,0.0004801471262681,0,564777.2711,5778219.8796,84.673853091
84.7229816279,0.003546114904196,0,564781.7611,5778214.1758,84.719435513
84.90971747311,0.01786466411002,0,564794.4576,5778218.4635,84.891852809
85.19972156924,0.0003783962441872,0,564783.6667,5778255.272,85.199343173
85.02556944428,0.004248807281783,0,564813.5245,5778255.7978,85.021320637
83.08047604158,0.01097564257557,0,564817.9047,5778217.1874,83.069500399
82.12589814405,0.001149698050739,0,564845.565,5778219.326,82.124748446
82.49875551798,0.001257389981319,0,564836.162,5778303.232,82.497498128
83.47220413311,0.0005144031080562,0,564814.1687,5778302.1119,83.47168973
83.46928594281,0.0003395368117367,0,564813.0734,5778326.5833,83.468946406
84.25053476995,0.000449399949531,0,564959.9011,5778337.3545,84.25008537
84.22420947845,0.001592558445637,0,564957.56,5778307.838,84.22261692
86.44238562633,0.0005636123294153,0,564998.6645,5778305.4842,86.441822014
86.98404447752,0.0004825815167777,0,565005.197,5778300.649,86.983561896
87.53763905746,0.001516853462093,0,565015.559,5778300.105,87.536122204
88.24612318377,0.0004475327702806,0,565030.658,5778308.896,88.245675651
88.4956392627,0.0003379557000045,0,565036.109,5778307.82,88.495301307
88.65552847484,0.001279279843374,0,565030.062,5778275.867,88.654249195
89.54748283841,0.0006979744085953,0,565053.099,5778274.283,89.546784864
89.23517577608,0.001188434078017,0,565050.1867,5778313.7833,89.233987342
89.30056322679,0.0006624477919388,0,565064.0901,5778319.6277,89.299900779
89.96120183735,0.0004793633546285,0,565073.187,5778261.392,89.960722474
90.43367034538,0.0006919463757669,0,565112.779,5778259.275,90.432978399
91.06896041235,0.0005966373525581,0,565113.4605,5778296.2664,91.068363775
90.73084067975,0.0169445667469,0,565110.01,5778338.5287,90.713896113
90.72820051522,0.03976671121629,0,565117.858,5778341.759,90.688433804
91.06439512931,0.002429250306292,0,565119.044,5778307.559,91.061965879
91.20850678788,0.001083722883834,0,565134.7,5778308.586,91.207423065
91.66454776615,0.0004479681460339,0,565157.8229,5778345.7905,91.664099798
91.58487827865,0.0005000786485141,0,565170.7201,5778340.6702,91.5843782
90.94515872062,0.002040060623386,0,565130.108,5778278.6434,90.94311866
90.59724254347,0.0005682684735433,0,565125.166,5778250.388,90.596674275
91.78764097243,0.0004299424312677,0,565209.6228,5778221.8203,91.78721103
92.13440378116,0.0005159251557814,0,565272.454,5778196.465,92.133887856
91.99321150305,0.0006035700511831,0,565281.91,5778204.202,91.992607933
91.92306645814,0.02803357814196,0,565293.767,5778198.88,91.89503288
91.93633659411,0.0004490921073739,0,565299.415,5778211.583,91.935887502
91.73331125126,0.003588720259927,0,565275.827,5778222.3,91.729722531
91.97732873221,0.0006386292067475,0,565271.805,5778213.438,91.976690103
92.07282101251,0.0004547005102893,0,565246.197,5778223.161,92.072366312
91.72484817943,0.0007583534272442,0,565252.512,5778239.909,91.724089826
92.0536405243,0.0008742692994872,0,565203.5971,5778266.745,92.052766255
91.61816136316,0.001885301162702,0,565189.878,5778241.648,91.616276062
92.07719937813,0.0002632071320647,0,565180.534,5778245.186,92.076936171
92.15953992493,0.000452442932982,0,565208.761,5778300.584,92.159087482
92.16752194271,0.0006920267089896,0,565209.6842,5778326.434,92.166829916
92.11507626149,0.0006767074884237,0,565228.9764,5778319.3852,92.114399554
92.1085277759,0.0004918378986076,0,565209.48,5778276.744,92.108035938
91.77576810604,0.0009897210429415,0,565242.767,5778258.021,91.774778385
92.14611371891,0.001249914910957,0,565255.772,5778285.12,92.144863804
92.25286287156,0.001524182558896,0,565263.319,5778283.32,92.251338689
92.33408223737,0.0007748923670192,0,565273.944,5778299.689,92.333307345
91.15607369816,0.01352914015642,0,565304.54,5778288.563,91.142544558
91.29078568267,0.001232923671836,0,565329.176,5778275.957,91.289552759
91.12781431289,0.0008968968924989,0,565361.5656,5778273.3103,91.126917416
91.60525201241,0.0005356014071793,0,565346.615,5778241.248,91.604716411
91.55537086583,0.0004311528304584,0,565365.1242,5778235.619,91.554939713
91.36847109324,0.0003766162425336,0,565381.585,5778234.892,91.368094477
91.45424480129,0.0005279432897822,0,565381.881,5778240.932,91.453716858
90.06949859771,0.000880444714042,0,565469.508,5778236.958,90.068618153
90.0380780624,0.0009719083965933,0,565469.7279,5778242.0209,90.037106154
89.93165521508,0.001150490084981,0,565529.5411,5778242.7842,89.930504725
89.7384455938,0.0008944248010891,0,565530.4143,5778238.2253,89.737551169
89.67556758653,0.0006297185301491,0,565543.923,5778241.638,89.674937868
89.68131351229,0.0004042672932627,0,565538.245,5778263.068,89.680909245
89.66904208173,0.0003843757277906,0,565555.826,5778265.795,89.668657706
91.33462865677,0.002189375765582,0,565583.032,5778141.165,91.332439281
91.62646819251,0.0007306725147487,0,565604.78,5778143.303,91.62573752
90.84865315752,0.0008055005185099,0,565605.7805,5778279.2496,90.847847657
90.94797624693,0.003268212931232,0,565619.108,5778282.344,90.944708034
92.92903277055,0.0005666475529296,0,565760.012,5778296.315,92.928466123
92.95151166408,0.0009503710812737,0,565781.169,5778291.664,92.950561293
93.14779544897,0.00043532497466,0,565818.745,5778210.488,93.147360124
93.04027804947,0.002434045471361,0,565823.089,5778210.904,93.037844004
92.72762382216,0.0005776181579762,0,565852.7563,5778288.3177,92.727046204
92.73377633921,0.0005254332050555,0,565863.7387,5778283.3626,92.733250906
92.95143600601,0.0004073530090096,0,565847.338,5778240.654,92.951028653
93.25245759561,0.0006928196075506,0,565826.834,5778186.256,93.251764776
93.50904196937,0.0009150663651099,0,565822.9672,5778142.2853,93.508126903
93.94913473129,0.01341438728618,0,565862.364,5778141.487,93.935720344
94.1449855016,0.000387497601082,0,565854.583,5778105.09,94.144598004
93.45164979243,0.001645870426088,0,565826.637,5778101.99,93.450003922
93.69107844718,0.0005529611795367,0,565833.0228,5778049.4476,93.690525486
93.76575757766,0.01278542765647,0,565862.5693,5778052.0232,93.75297215
93.77973687795,0.0004068949489238,0,565864.636,5778032.7307,93.779329983
93.60401472322,0.0005741442215736,0,565838.4995,5778030.6277,93.603440579
93.33011502994,0.0005456409438978,0,565843.6514,5777993.106,93.329569389
93.68654552935,0.0004876633516346,0,565867.095,5777995.775,93.686057866
93.6056142014,0.0009258194002371,0,565868.6294,5777988.0183,93.604688382
93.31361237192,0.0006399739207552,0,565845.208,5777985.0672,93.312972398
94.03089480592,0.000934893923386,0,565865.8425,5777887.4937,94.029959912
94.47696012322,0.0003361862182771,0,565894.347,5777907.7666,94.476623937
94.74703817703,0.0006747830328919,0,565902.069,5777892.557,94.746363394
94.50520417019,0.00067704018754,0,565876.882,5777870.015,94.50452713
94.71897248364,0.0005501726390804,0,565878.7,5777856.123,94.718422311
94.78474185234,0.001572431343078,0,565883.934,5777851.577,94.783169421
94.78265398086,0.01016986485877,0,565917.383,5777855.711,94.772484116
94.88443693785,0.0009921018536545,0,565922.8537,5777848.2039,94.883444836
95.6575634371,0.000381642101658,0,565903.678,5777806.161,95.657181795
95.4665397643,0.0004201552999064,0,565887.939,5777812.718,95.466119609
95.45877922695,0.000556004950127,0,565883.456,5777802.073,95.458223222
95.60670555107,0.0004925000704219,0,565887.7011,5777799.955,95.606213051
95.40165705508,0.00431733908286,0,565869.592,5777761.965,95.397339716
95.47235011417,0.008383121171164,0,565882.671,5777756.45,95.463966993
95.26575587934,0.001423909344751,0,565877.171,5777738.576,95.26433197
95.11491063202,0.02941662701518,0,565857.638,5777746.658,95.085494005
95.18730852553,0.003112766530336,0,565853.54,5777736.362,95.184195759
95.33216516636,0.0006431833600971,0,565873.162,5777728.352,95.331521983
94.72749156303,0.0008812160290717,0,565814.6305,5777580.7943,94.726610347
94.06915920261,0.002567938608067,0,565780.2651,5777576.6783,94.066591264
93.76493424288,0.0005697568778231,0,565750.9882,5777557.1978,93.764364486
