"HEAD","WDEPTH","MANHOLE_FLOW","Points:0","Points:1","Points:2"
77.41102543211,0.001257596105035,0,564663.8433,5777906.2802,77.409767836
77.95189476212,0.0082738761174,0,564665.1644,5777985.8484,77.943620886
83.72097209925,0.0008556722453505,0,564704.591,5777997.556,83.720116427
83.95321916198,0.001322206983829,0,564712.085,5777985.685,83.951896955
84.76758896832,0.0008800703230349,0,564742.88,5777995.212,84.766708898
84.67424805109,0.001410866086147,0,564738.076,5778011.314,84.672837185
84.72523915418,0.02968428218202,0,564720.812,5778006.205,84.695554872
84.94652550441,0.001202039414594,0,564713.0932,5778031.059,84.945323465
84.79469317138,0.0008213663756322,0,564731.739,5778035.323,84.793871805
85.35843816421,0.002765353214585,0,564724.245,5778062.246,85.355672811
85.69742374213,0.001211143127293,0,564710.4845,5778058.586,85.696212599
85.95335117097,0.00899837896597,0,564706.374,5778072.938,85.944352792
85.90371323083,0.0535244168331,0,564695.583,5778069.846,85.850188814
85.49880138837,0.001883699365138,0,564700.135,5778053.957,85.496917689
85.5521074767,0.0008680957004117,0,564713.6497,5778057.8498,85.551239381
85.37357405911,0.0009449501066001,0,564717.889,5778042.472,85.372629109
84.48982187995,0.557690815951,0,564689.4345,5778033.4336,83.932131064
85.38732169319,0.003395716190553,0,564686.789,5778042.837,85.383925977
85.39738370724,0.2033695832386,0,564684.084,5778042.1,85.194014124
86.45982175282,0.0006070198173944,0,564673.783,5778089.6318,86.459214733
85.83480651933,0.00155929132714,0,564687.533,5778090.588,85.833247228
85.71136600248,0.08573576847961,0,564687.265,5778095.914,85.625630234
86.01917888433,0.0004928713261734,0,564721.156,5778106.956,86.018686013
85.22750182051,0.0008519105062987,0,564762.243,5778115.952,85.22664991
84.80848864895,0.0007399189511546,0,564775.271,5778113.635,84.80774873
84.47797064817,0.007467536166274,0,564789.223,5778119.097,84.470503112
84.831250205,0.0252893500034,0,564784.0902,5778130.226,84.805960855
84.89672677925,0.04938291424612,0,564775.897,5778126.91,84.847343865
84.90129902878,0.08688596677713,0,564777.733,5778122.895,84.814413062
85.1927334768,0.009562850803221,0,564762.3525,5778123.9042,85.183170626
85.71231559042,0.002021253419954,0,564751.124,5778121.886,85.710294337
86.09744290785,0.0006121138509769,0,564748.112,5778132.414,86.096830794
85.88950327198,0.003640194979013,0,564752.7654,5778133.8756,85.885863077
86.05256214628,0.00760887028413,0,564750.86,5778140.4604,86.044953276
86.56274168031,0.001729576310595,0,564740.349,5778136.885,86.561012104
85.9862534769,0.09450329389817,0,564745.17,5778121.065,85.891750183
85.96948654796,0.1006813789587,0,564731.554,5778118.582,85.868805169
86.01813156443,0.0183443934276,0,564717.135,5778114.673,85.999787171
87.58338317989,0.0007831898928572,0,564702.616,5778142.858,87.58259999
87.76332219275,0.0006790097547622,0,564696.188,5778139.364,87.762643183
86.88913943766,0.3231549226609,0,564708.251,5778116.615,86.565984515
87.47922059693,0.001493357925767,0,564678.134,5778107.047,87.477727239
86.84006208393,0.2860674779272,0,564681.824,5778096.287,86.553994606
86.14856420565,0.0009734026488815,0,564663.815,5778095.685,86.147590803
84.69243726226,0.001206559264077,0,564664.084,5778090.126,84.691230703
83.44796044312,0.1128928041238,0,564648.752,5778088.494,83.335067639
