"HEAD","WDEPTH","MANHOLE_FLOW","Points:0","Points:1","Points:2"
77.4103746667,0.0006068307004625,0,564663.8433,5777906.2802,77.409767836
77.94512375613,0.001502870134104,0,564665.1644,5777985.8484,77.943620886
83.72060522972,0.000488802724206,0,564704.591,5777997.556,83.720116427
83.95264274629,0.0007457912947757,0,564712.085,5777985.685,83.951896955
84.767210706,0.0005018079956471,0,564742.88,5777995.212,84.766708898
84.67362412849,0.0007869434859913,0,564738.076,5778011.314,84.672837185
84.70406233246,0.00850746046109,0,564720.812,5778006.205,84.695554872
84.94601378686,0.0006903218550605,0,564713.0932,5778031.059,84.945323465
84.7943300268,0.0004582217959381,0,564731.739,5778035.323,84.793871805
85.35718580619,0.001512995187667,0,564724.245,5778062.246,85.355672811
85.69690744446,0.0006948454598756,0,564710.4845,5778058.586,85.696212599
85.94881285956,0.004460067559862,0,564706.374,5778072.938,85.944352792
85.86843074144,0.01824192744073,0,564695.583,5778069.846,85.850188814
85.49779624316,0.0008785541567988,0,564700.135,5778053.957,85.496917689
85.55174145493,0.0005020739342427,0,564713.6497,5778057.8498,85.551239381
85.37317460407,0.0005454950747037,0,564717.889,5778042.472,85.372629109
83.97711284655,0.04498178255396,0,564689.4345,5778033.4336,83.932131064
85.38495337611,0.001027399112573,0,564686.789,5778042.837,85.383925977
85.2622457923,0.06823166830334,0,564684.084,5778042.1,85.194014124
86.4595688392,0.0003541062037016,0,564673.783,5778089.6318,86.459214733
85.83404310539,0.0007958773857695,0,564687.533,5778090.588,85.833247228
85.62666441905,0.001034185053953,0,564687.265,5778095.914,85.625630234
86.018975203,0.0002891900044233,0,564721.156,5778106.956,86.018686013
85.22714190822,0.0004919982189335,0,564762.243,5778115.952,85.22664991
84.80816770828,0.0004189782800808,0,564775.271,5778113.635,84.80774873
84.47409237461,0.003589262606368,0,564789.223,5778119.097,84.470503112
84.81853845487,0.01257759986986,0,564784.0902,5778130.226,84.805960855
84.87524699927,0.02790313426819,0,564775.897,5778126.91,84.847343865
84.87886587987,0.06445281787363,0,564777.733,5778122.895,84.814413062
85.18580772113,0.002637095133466,0,564762.3525,5778123.9042,85.183170626
85.71138746195,0.001093124954878,0,564751.124,5778121.886,85.710294337
86.09718770018,0.00035690617824,0,564748.112,5778132.414,86.096830794
85.88784530992,0.001982232916305,0,564752.7654,5778133.8756,85.885863077
86.04923924449,0.004285968488361,0,564750.86,5778140.4604,86.044953276
86.56199377513,0.0009816711293382,0,564740.349,5778136.885,86.561012104
85.93622784285,0.0444776598509,0,564745.17,5778121.065,85.891750183
85.9092460895,0.04044092050374,0,564731.554,5778118.582,85.868805169
86.01333584391,0.01354867291147,0,564717.135,5778114.673,85.999787171
87.58305307536,0.0004530853578046,0,564702.616,5778142.858,87.58259999
87.76303751263,0.0003943296294437,0,564696.188,5778139.364,87.762643183
86.67258356072,0.1065990457194,0,564708.251,5778116.615,86.565984515
87.47856997417,0.0008427351680638,0,564678.134,5778107.047,87.477727239
86.62696905165,0.07297444564607,0,564681.824,5778096.287,86.553994606
86.14815317512,0.0005623721159225,0,564663.815,5778095.685,86.147590803
84.69192513885,0.0006944358547258,0,564664.084,5778090.126,84.691230703
83.34174045999,0.006672820990005,0,564648.752,5778088.494,83.335067639
83.70611689249,0.001322176487079,0,564642.383,5778156.164,83.704794716
84.80475355296,0.000767008960608,0,564664.736,5778168.672,84.803986544
85.29761412673,0.01027211872555,0,564658.3424,5778180.6371,85.287342008
85.44827587051,0.0004343595072953,0,564660.5936,5778182.7605,85.447841511
84.92502272669,0.004496512686231,0,564746.683,5778210.468,84.920526214
84.78709768964,0.0006985246424875,0,564748.202,5778205.704,84.786399165
84.60931501389,0.000384563885703,0,564762.863,5778208.488,84.60893045
84.80071468279,0.000224497793198,0,564760.707,5778214.959,84.800490185
84.67422264407,0.0003695530657808,0,564777.2711,5778219.8796,84.673853091
84.72180575106,0.002370238059143,0,564781.7611,5778214.1758,84.719435513
84.90442245375,0.01256964475382,0,564794.4576,5778218.4635,84.891852809
85.19963559678,0.0002924237844013,0,564783.6667,5778255.272,85.199343173
85.02431533259,0.002994695593941,0,564813.5245,5778255.7978,85.021320637
83.07665796172,0.007157562717083,0,564817.9047,5778217.1874,83.069500399
82.12560465256,0.0008562065578133,0,564845.565,5778219.326,82.124748446
82.49847043784,0.0009723098367971,0,564836.162,5778303.232,82.497498128
83.47208797514,0.0003982451416391,0,564814.1687,5778302.1119,83.47168973
83.46920867723,0.0002622712326144,0,564813.0734,5778326.5833,83.468946406
84.2504330478,0.0003476777984872,0,564959.9011,5778337.3545,84.25008537
84.22383341993,0.00121649993028,0,564957.56,5778307.838,84.22261692
86.44225834713,0.000436333132356,0,564998.6645,5778305.4842,86.441822014
86.98393511738,0.0003732213845069,0,565005.197,5778300.649,86.983561896
87.5372966072,0.001174403200636,0,565015.559,5778300.105,87.536122204
88.24602153384,0.0003458828361289,0,565030.658,5778308.896,88.245675651
88.49556236999,0.0002610629885709,0,565036.109,5778307.82,88.495301307
88.65466399773,0.0004148027252739,0,565030.062,5778275.867,88.654249195
89.54731342692,0.0005285629190865,0,565053.099,5778274.283,89.546784864
89.23469701873,0.0007096767251937,0,565050.1867,5778313.7833,89.233987342
89.30040693479,0.0005061557921096,0,565064.0901,5778319.6277,89.299900779
89.96109341962,0.0003709456170924,0,565073.187,5778261.392,89.960722474
90.43349811447,0.0005197154678172,0,565112.779,5778259.275,90.432978399
91.06882131027,0.0004575352743643,0,565113.4605,5778296.2664,91.068363775
90.71884506541,0.004948952408171,0,565110.01,5778338.5287,90.713896113
90.69493520614,0.006501402135555,0,565117.858,5778341.759,90.688433804
91.06363478217,0.001668903169374,0,565119.044,5778307.559,91.061965879
91.2082569942,0.0008339292038215,0,565134.7,5778308.586,91.207423065
91.66444628145,0.0003464834511391,0,565157.8229,5778345.7905,91.664099798
91.58476515552,0.0003869555186498,0,565170.7201,5778340.6702,91.5843782
90.94412451972,0.001005859721104,0,565130.108,5778278.6434,90.94311866
90.59711418978,0.0004399147844936,0,565125.166,5778250.388,90.596674275
91.78754114389,0.000330113893483,0,565209.6228,5778221.8203,91.78721103
92.13428687546,0.0003990194552159,0,565272.454,5778196.465,92.133887856
91.99303583787,0.0004279048687579,0,565281.91,5778204.202,91.992607933
91.90918958724,0.01415670723615,0,565293.767,5778198.88,91.89503288
91.93622956964,0.0003420676429045,0,565299.415,5778211.583,91.935887502
91.73185855895,0.002136027954066,0,565275.827,5778222.3,91.729722531
91.97718279238,0.0004926893846857,0,565271.805,5778213.438,91.976690103
92.07271435631,0.0003480443136823,0,565246.197,5778223.161,92.072366312
91.72466986339,0.0005800373896818,0,565252.512,5778239.909,91.724089826
92.05344021126,0.000673956256847,0,565203.5971,5778266.745,92.052766255
91.6173903968,0.001114334802082,0,565189.878,5778241.648,91.616276062
